,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
6201,412522.0,1,1836,7.35b,Shopify Rebellion,Team Spirit,Collapse,Mira,Miposhka,Yatoro,Larl,SabeRLighT,Kitrak,Thiolicor,Arteezy,Yopaj,Centaur Warrunner,Grimstroke,Undying,Terrorblade,Leshrac,Timbersaw,Vengeful Spirit,Hoodwink,Alchemist,Puck,56.409298,52.4239,55.486183,51.679794,54.56156,50,50,56.301517,53.70616,50,100,32,80,532,30,30,30,30,53,30,52.41,50.35,51.53,49.42,51.02,51.10,52.30,50.95,46.43,48.48,0.51,0.01,-1.09,1.43,0.16,-2.41,0.3,0.13,-0.09,0.12,1.12,-0.09,0.35,0.87,-0.94,2.39,-1.65,0.36,-0.72,-0.1,-0.57,-0.42,0.75,0.29,-0.69
6202,412523.2,1,3093,7.35b,Aurora,OG,Wisper,Ari,Bzm,Ceb,Timado,jabz,23savage,Q,Oli~,lorenof,Mars,Rubick,Leshrac,Io,Weaver,Timbersaw,Terrorblade,Keeper of the Light,Undying,Storm Spirit,53.584904,52.30622,50,51.773567,50.991905,50,50,53.40961,56.334145,50,132,183,30,345,161,30,30,26,61,30,45.82,45.34,51.02,49.42,49.49,51.10,49.42,46.77,51.53,46.16,-0.65,0.59,0.81,1.47,1.8,0.38,0.49,0.61,-0.69,1.14,-0.57,-0.07,-0.4,2.5,-0.46,-0.25,2.13,1.28,0.41,-0.26,-2.36,0.51,-0.77,-0.96,0.32
6203,412523.1,1,5298,7.35b,Aurora,OG,Wisper,Ari,Ceb,Timado,Bzm,jabz,Oli~,23savage,Q,lorenof,Mars,Tiny,Mirana,Morphling,Invoker,Primal Beast,Shadow Demon,Alchemist,Rubick,Kunkka,53.584904,52.30622,51.773567,50.991905,50,50,56.334145,50,53.40961,50,132,95,371,648,30,30,146,30,307,30,45.82,46.70,47.84,47.03,47.70,47.92,46.61,46.43,45.34,50.99,0.25,-0.46,0.9,-0.5,0.98,-0.59,-0.7,0.86,-0.28,0.04,0.41,1.01,-0.18,0.59,0.1,-0.45,-0.78,-0.43,2.19,0.03,-1.7,0.51,0.48,-0.19,-1.47
6204,412523.0,1,1927,7.35b,Aurora,OG,Oli~,jabz,23savage,Q,lorenof,Wisper,Ari,Ceb,Timado,Bzm,Terrorblade,Primal Beast,Sven,Rubick,Lina,Mars,Grimstroke,Windranger,Lifestealer,Razor,56.334145,50,50,53.40961,50,53.584904,52.30622,51.773567,50.991905,50,30,30,30,307,30,132,52,599,288,30,49.42,47.92,47.42,45.34,45.81,45.82,50.35,47.17,52.96,49.14,-0.59,0.02,0.04,-1.18,-0.7,-0.25,2.58,0.24,1.69,-2.34,0.21,-0.28,0.5,0.09,1.26,0.5,-0.18,0.33,0.53,1.09,0.17,-1.16,1.44,-0.41,1.21
6205,412524.2,0,1804,7.35b,BetBoom Team,Team Spirit,MieRo`,Save-,TORONTOTOKYO,gpk~,Nightfall,Collapse,Miposhka,Mira,Yatoro,Larl,Centaur Warrunner,Keeper of the Light,Crystal Maiden,Storm Spirit,Meepo,Primal Beast,Phoenix,Tiny,Lifestealer,Puck,52.482445,51.164425,53.792606,54.88722,52.662457,56.409298,55.486183,52.4239,51.679794,54.56156,79,348,42,272,47,35,125,112,82,58,52.41,46.77,50.47,46.16,51.92,47.92,48.62,46.70,52.96,48.48,-0.84,-0.02,-0.49,3.22,0.16,-1.3,-1.62,0.8,1.12,0.12,0.06,1.33,-0.1,0.05,0.97,-0.89,-0.27,0.46,-0.44,1.45,-1.16,0.06,0.99,-0.21,0.37
6206,412524.1,0,2353,7.35b,BetBoom Team,Team Spirit,Nightfall,Save-,TORONTOTOKYO,gpk~,MieRo`,Collapse,Mira,Miposhka,Yatoro,Larl,Sven,Batrider,Mirana,Kunkka,Lycan,Mars,Lion,Grimstroke,Lifestealer,Leshrac,52.662457,51.164425,53.792606,54.88722,52.482445,56.409298,52.4239,55.486183,51.679794,54.56156,116,111,146,103,203,213,65,41,82,30,47.42,44.60,47.84,50.99,48.17,45.82,47.65,50.35,52.96,51.02,0.21,0.04,-0.28,0.09,-1.87,1.05,-1.23,-0.93,-2.58,-0.28,1.25,0.16,-0.29,0.31,-0.31,-0.98,0.24,-0.15,3.59,0.67,-0.0,-0.56,-1.54,0.36,2.67
6207,412524.0,1,4494,7.35b,BetBoom Team,Team Spirit,MieRo`,Save-,TORONTOTOKYO,Nightfall,gpk~,Yatoro,Miposhka,Mira,Collapse,Larl,Centaur Warrunner,Techies,Mirana,Faceless Void,Invoker,Sven,Batrider,Lion,Primal Beast,Pangolier,52.482445,51.164425,53.792606,52.662457,54.88722,51.679794,55.486183,52.4239,56.409298,54.56156,79,130,146,183,240,180,67,65,35,67,52.41,49.01,47.84,48.98,47.70,47.42,44.60,47.65,47.92,43.66,1.05,1.39,-0.21,-0.84,-0.77,-0.38,0.77,0.48,0.5,-0.51,-0.1,1.66,0.16,0.41,-1.03,-0.33,0.06,1.22,-2.99,-1.62,-0.08,1.21,0.06,-1.7,1.62
6208,412525.2,1,2825,7.35b,Aurora,Team Falcons,Sneyking,Cr1t-,skiter,ATF,Malr1ne,jabz,Oli~,Q,23savage,lorenof,Crystal Maiden,Shadow Demon,Luna,Kunkka,Dragon Knight,Timbersaw,Phoenix,Tiny,Morphling,Storm Spirit,59.301865,52.698505,53.220963,50,51.049416,50,56.334145,53.40961,50,50,116,95,162,30,30,30,81,220,30,30,50.47,46.61,49.73,50.99,51.90,51.10,48.62,46.70,47.03,46.16,0.07,1.33,-0.1,-0.23,-1.52,2.66,0.0,0.7,0.78,2.07,-0.43,-0.05,-0.85,-0.84,-0.27,1.92,0.54,-0.04,-0.03,0.9,1.33,-0.01,-0.94,-1.08,-0.57
6209,412525.1,1,1310,7.35b,Aurora,Team Falcons,Sneyking,ATF,skiter,Malr1ne,Cr1t-,jabz,Q,Oli~,23savage,lorenof,Crystal Maiden,Tiny,Luna,Pangolier,Shadow Demon,Timbersaw,Rubick,Pugna,Sven,Windranger,59.301865,50,53.220963,51.049416,52.698505,50,53.40961,56.334145,50,50,116,30,162,30,95,30,307,51,30,30,50.47,46.70,49.73,43.66,46.61,51.10,45.34,48.29,47.42,47.17,0.07,1.68,0.31,-0.66,-0.69,0.91,-0.28,-0.85,1.18,-0.75,-0.43,1.87,0.14,-0.54,0.14,-1.49,-1.05,-1.47,0.1,0.22,2.66,-0.72,0.6,0.35,-1.09
6210,412525.0,0,2316,7.35b,Aurora,Team Falcons,Sneyking,ATF,Cr1t-,skiter,Malr1ne,jabz,Oli~,Q,23savage,lorenof,Crystal Maiden,Dragon Knight,Techies,Luna,Pangolier,Timbersaw,Elder Titan,Rubick,Medusa,Windranger,59.301865,50,52.698505,53.220963,51.049416,50,56.334145,53.40961,50,50,116,30,81,162,30,30,75,307,30,30,50.47,51.90,49.01,49.73,43.66,51.10,48.94,45.34,52.26,47.17,0.07,0.24,1.68,0.83,-0.69,1.33,-0.37,0.49,-1.75,-1.39,0.94,-0.05,-0.6,0.85,-1.25,-0.43,0.2,1.87,2.18,0.14,-1.49,1.89,-1.05,-1.42,0.22
6211,412526.2,0,2307,7.35b,Gaimin Gladiators,OG,Ceb,Bzm,Ari,Timado,Wisper,tOfu,Ace,Seleri,Quinn,dyrachyo,Shadow Demon,Mirana,Primal Beast,Morphling,Rubick,Batrider,Mars,Undying,Leshrac,Weaver,51.773567,50,52.30622,50.991905,53.584904,60.00849,50,52.330208,53.839706,50,59,30,107,648,94,19,30,36,428,30,46.61,47.84,47.92,47.03,45.34,44.60,45.82,51.53,51.02,49.49,-0.38,0.46,1.59,0.99,1.23,1.66,1.25,-0.13,-0.31,-1.47,-0.38,-0.25,1.16,1.6,1.29,0.45,0.79,-0.97,1.08,-1.35,0.97,0.5,-0.69,0.82,-2.0
6212,412526.1,1,2157,7.35b,Gaimin Gladiators,OG,Wisper,Ceb,Timado,Ari,Bzm,tOfu,Ace,Seleri,Quinn,dyrachyo,Pangolier,Shadow Demon,Faceless Void,Rubick,Leshrac,Batrider,Primal Beast,Crystal Maiden,Huskar,Alchemist,53.584904,51.773567,50.991905,52.30622,50,60.00849,50,52.330208,53.839706,50,143,59,550,183,30,19,30,66,182,30,43.66,46.61,48.98,45.34,51.02,44.60,47.92,50.47,48.57,46.43,-1.04,-0.55,-0.18,2.95,-0.39,-0.38,-0.04,0.98,-0.23,1.27,0.06,-2.99,-0.26,2.37,0.53,0.97,0.39,-1.68,0.75,0.2,0.28,-1.6,-0.47,-0.79,0.29
6213,412526.0,1,3096,7.35b,Gaimin Gladiators,OG,Quinn,dyrachyo,Seleri,tOfu,Ace,Wisper,Ceb,Ari,Timado,Bzm,Dragon Knight,Terrorblade,Crystal Maiden,Mirana,Brewmaster,Centaur Warrunner,Phoenix,Techies,Naga Siren,Invoker,53.839706,50,52.330208,60.00849,50,53.584904,51.773567,52.30622,50.991905,50,236,30,66,315,30,44,149,9,358,30,51.90,49.42,50.47,47.84,48.91,52.41,48.62,49.01,48.54,47.70,0.5,-0.01,-0.21,-1.8,0.05,1.4,-0.35,2.76,1.91,0.19,0.25,1.33,0.41,-2.0,0.35,-0.1,-0.68,1.0,3.22,-0.99,0.19,-0.29,0.24,-3.21,0.83
6214,412528.2,1,3447,7.35b,BetBoom Team,Aurora,Save-,TORONTOTOKYO,Nightfall,MieRo`,gpk~,jabz,Q,Oli~,23savage,lorenof,Techies,Undying,Morphling,Kunkka,Invoker,Mars,Snapfire,Elder Titan,Medusa,Lina,51.164425,53.792606,52.662457,52.482445,54.88722,50,53.40961,56.334145,50,50,130,9,215,248,240,30,69,75,30,30,49.01,51.53,47.03,50.99,47.70,45.82,45.03,48.94,52.26,45.81,1.09,0.2,-0.05,0.85,-0.06,-1.47,0.99,2.75,3.93,0.56,0.79,0.07,2.12,-0.16,2.11,-0.98,-0.56,1.86,-2.5,0.48,0.08,0.87,-0.27,-3.22,0.02
6215,412528.1,0,2771,7.35b,BetBoom Team,Aurora,Nightfall,TORONTOTOKYO,MieRo`,Save-,gpk~,jabz,Oli~,Q,23savage,lorenof,Sven,Crystal Maiden,Doom,Lion,Huskar,Mars,Phoenix,Tusk,Lifestealer,Pangolier,52.662457,53.792606,52.482445,51.164425,54.88722,50,56.334145,53.40961,50,50,116,42,253,321,89,30,81,217,30,30,47.42,50.47,47.93,47.65,48.57,45.82,48.62,46.45,52.96,43.66,0.21,0.08,-0.67,0.09,-0.1,0.79,1.33,-0.21,0.05,0.18,0.02,-1.11,-0.16,-2.73,-1.49,1.1,-1.19,-0.07,-0.43,0.32,-2.48,-1.4,0.09,-0.56,-2.95
6216,412528.0,0,2049,7.35b,BetBoom Team,Aurora,Q,jabz,23savage,Oli~,lorenof,TORONTOTOKYO,Save-,Nightfall,MieRo`,gpk~,Rubick,Primal Beast,Morphling,Elder Titan,Razor,Enigma,Techies,Lifestealer,Doom,Pangolier,53.40961,50,50,56.334145,50,53.792606,51.164425,52.662457,52.482445,54.88722,307,30,30,75,30,7,130,103,253,84,45.34,47.92,47.03,48.94,49.14,49.24,49.01,52.96,47.93,43.66,-2.87,0.6,0.53,-0.57,1.05,0.33,-0.5,1.69,0.91,0.55,0.26,1.59,-2.4,0.0,0.77,0.09,0.05,2.68,1.1,-1.89,0.15,1.61,-2.24,0.28,-1.25
6217,412529.2,1,2615,7.35b,OG,Team Spirit,Collapse,Mira,Miposhka,Yatoro,Larl,Wisper,Ceb,Ari,Timado,Bzm,Primal Beast,Rubick,Elder Titan,Terrorblade,Storm Spirit,Magnus,Leshrac,Hoodwink,Sven,Dragon Knight,56.409298,52.4239,55.486183,51.679794,54.56156,53.584904,51.773567,52.30622,50.991905,50,35,224,86,532,36,146,59,166,295,30,47.92,45.34,48.94,49.42,46.16,47.72,51.02,50.95,47.42,51.90,-0.52,1.6,-1.81,0.86,0.97,-0.86,0.82,0.35,-0.3,-0.49,-0.02,-2.49,1.96,1.62,0.37,-0.25,0.07,0.36,-1.23,-1.48,-0.44,0.46,-1.62,1.03,0.57
6218,412529.1,1,2919,7.35b,OG,Team Spirit,Ceb,Ari,Timado,Wisper,Bzm,Collapse,Miposhka,Mira,Yatoro,Larl,Io,Tiny,Razor,Dark Seer,Void Spirit,Dragon Knight,Grimstroke,Terrorblade,Sven,Puck,51.773567,52.30622,50.991905,53.584904,50,56.409298,55.486183,52.4239,51.679794,54.56156,345,95,122,92,30,29,41,17,180,58,49.42,46.70,49.14,51.48,50.07,51.90,50.35,49.42,47.42,48.48,2.34,-0.68,2.13,2.01,-1.62,0.94,0.25,1.39,1.18,-1.94,-0.87,-2.01,0.7,-1.26,-0.11,-4.29,0.81,-2.29,1.25,-0.04,-0.08,0.82,1.21,1.39,-1.79
6219,412529.0,1,2378,7.35b,OG,Team Spirit,Collapse,Mira,Yatoro,Larl,Miposhka,Ari,Ceb,Timado,Wisper,Bzm,Primal Beast,Shadow Demon,Naga Siren,Leshrac,Disruptor,Hoodwink,Rubick,Faceless Void,Brewmaster,Zeus,56.409298,52.4239,51.679794,54.56156,55.486183,52.30622,51.773567,50.991905,53.584904,50,35,23,204,30,121,166,228,550,47,30,47.92,46.61,48.54,51.02,49.61,50.95,45.34,48.98,48.91,51.38,-1.81,-0.39,2.99,-0.23,0.34,-0.17,-0.72,0.76,-0.93,-1.51,-0.83,1.25,-2.27,3.21,-0.01,0.75,-0.82,-0.93,-2.64,0.08,0.19,-0.3,-0.77,-0.21,-0.56
6220,412531.1,0,4299,7.35b,Xtreme Gaming,Gaimin Gladiators,Ace,Seleri,tOfu,Quinn,dyrachyo,XinQ,Dy,Ame,Xm,Xxs,Magnus,Undying,Mirana,Void Spirit,Phantom Assassin,Rubick,Phoenix,Terrorblade,Sniper,Legion Commander,50,52.330208,60.00849,53.839706,50,54.342937,58.473442,50,53.053474,56.94632,30,36,315,101,30,30,30,30,30,107,47.72,51.53,47.84,50.07,47.65,45.34,48.62,49.42,50.61,49.46,0.86,1.04,0.25,-0.69,-0.85,0.69,0.72,0.94,1.55,1.23,0.59,-0.68,1.44,-1.8,0.16,-0.39,-0.88,1.21,-1.95,0.86,-0.04,1.53,-0.44,-2.37,0.45
6221,412531.0,0,2281,7.35b,Xtreme Gaming,Gaimin Gladiators,Ace,Seleri,tOfu,Quinn,dyrachyo,Xxs,XinQ,Ame,Dy,Xm,Magnus,Vengeful Spirit,Terrorblade,Pangolier,Troll Warlord,Mars,Mirana,Lifestealer,Elder Titan,Lina,50,52.330208,60.00849,53.839706,50,56.94632,54.342937,50,58.473442,53.053474,30,35,3,268,30,94,30,30,30,30,47.72,52.30,49.42,43.66,52.94,45.82,47.84,52.96,48.94,45.81,0.6,-0.22,-1.41,0.02,-0.36,0.42,0.47,0.18,0.68,-0.65,-0.59,-1.44,-1.18,1.75,0.96,-0.06,1.03,-1.8,1.89,0.38,1.62,0.88,-4.15,-2.85,1.73
6222,412532.2,1,2013,7.35b,Team Falcons,BetBoom Team,Sneyking,skiter,Malr1ne,Cr1t-,ATF,MieRo`,Save-,TORONTOTOKYO,Nightfall,gpk~,Shadow Demon,Sven,Batrider,Tiny,Viper,Kunkka,Techies,Mirana,Troll Warlord,Lina,59.301865,53.220963,51.049416,52.698505,50,52.482445,51.164425,53.792606,52.662457,54.88722,80,201,30,551,30,248,130,146,76,215,46.61,47.42,44.60,46.70,53.65,50.99,49.01,47.84,52.94,45.81,1.22,-0.68,-1.01,-0.89,-0.41,-0.27,0.38,0.1,2.01,-0.79,-2.61,-0.77,-1.66,-1.26,-2.57,0.04,-0.54,-0.24,0.82,-0.66,-1.13,0.45,0.3,-0.71,0.49
6223,412532.1,0,3775,7.35b,Team Falcons,BetBoom Team,gpk~,Nightfall,Save-,TORONTOTOKYO,MieRo`,ATF,Cr1t-,Sneyking,skiter,Malr1ne,Kunkka,Lifestealer,Lion,Phoenix,Lycan,Mars,Shadow Demon,Mirana,Faceless Void,Pangolier,54.88722,52.662457,51.164425,53.792606,52.482445,50,52.698505,59.301865,53.220963,51.049416,103,103,321,42,203,30,95,241,335,30,50.99,52.96,47.65,48.62,48.17,45.82,46.61,47.84,48.98,43.66,-0.98,-1.22,-0.1,2.16,1.78,-1.97,0.7,-0.31,2.18,1.8,1.1,0.24,-0.16,-1.22,0.32,-0.91,-0.0,0.68,1.08,0.39,-0.0,-2.11,0.35,-0.87,1.22
6224,412532.0,0,2298,7.35b,Team Falcons,BetBoom Team,ATF,Sneyking,Malr1ne,Cr1t-,skiter,gpk~,Save-,TORONTOTOKYO,Nightfall,MieRo`,Mars,Crystal Maiden,Pangolier,Terrorblade,Luna,Dragon Knight,Lion,Undying,Lifestealer,Kunkka,50,59.301865,51.049416,52.698505,53.220963,54.88722,51.164425,53.792606,52.662457,52.482445,30,116,30,8,162,9,321,9,103,248,45.82,50.47,43.66,49.42,49.73,51.90,47.65,51.53,52.96,50.99,0.53,-1.1,1.47,1.97,0.98,-0.69,0.27,1.08,0.05,0.55,1.49,-0.32,-0.47,-1.8,-1.78,-1.48,0.31,-0.94,-1.18,1.06,0.61,-0.28,-2.03,-0.98,1.66
6225,412533.2,1,2431,7.35b,Team Spirit,Xtreme Gaming,Dy,Xxs,Ame,XinQ,Xm,Miposhka,Mira,Collapse,Larl,Yatoro,Elder Titan,Mars,Lifestealer,Grimstroke,Sniper,Shadow Demon,Lion,Primal Beast,Razor,Troll Warlord,58.473442,56.94632,50,54.342937,53.053474,55.486183,52.4239,56.409298,54.56156,51.679794,30,94,30,30,30,114,65,35,5,229,48.94,45.82,52.96,50.35,50.61,46.61,47.65,47.92,49.14,52.94,1.2,1.31,-0.8,-1.82,2.85,-0.46,-1.1,0.25,0.08,-1.62,0.7,0.43,-1.69,2.24,4.15,2.17,0.16,-2.58,2.01,-0.42,0.34,0.08,3.51,0.03,-0.97
6226,412533.1,0,2527,7.35b,Team Spirit,Xtreme Gaming,Xm,Dy,Xxs,XinQ,Ame,Miposhka,Mira,Yatoro,Collapse,Larl,Primal Beast,Terrorblade,Enigma,Tiny,Anti-Mage,Shadow Demon,Lion,Faceless Void,Dark Seer,Leshrac,53.053474,58.473442,56.94632,54.342937,50,55.486183,52.4239,51.679794,56.409298,54.56156,30,30,66,30,30,114,65,820,27,30,47.92,49.42,49.24,46.70,52.23,46.61,47.65,48.98,51.48,51.02,0.04,1.71,2.99,-0.8,1.6,-0.65,0.31,0.26,2.29,0.07,-1.47,0.16,-1.22,-0.92,1.25,-0.7,-0.61,0.77,-0.7,2.1,-1.55,0.26,-0.71,-1.84,-2.88
6227,412533.0,1,2829,7.35b,Team Spirit,Xtreme Gaming,Dy,Xxs,Ame,XinQ,Xm,Miposhka,Collapse,Mira,Yatoro,Larl,Terrorblade,Primal Beast,Faceless Void,Hoodwink,Zeus,Shadow Demon,Mars,Lion,Morphling,Leshrac,58.473442,56.94632,50,54.342937,53.053474,55.486183,56.409298,52.4239,51.679794,54.56156,30,68,30,30,30,114,213,65,1410,30,49.42,47.92,48.98,50.95,51.38,46.61,45.82,47.65,47.03,51.02,-0.65,-0.59,0.31,-0.64,0.07,0.04,-0.25,1.71,0.45,1.6,-0.76,-1.9,1.22,0.33,0.93,0.17,1.7,0.08,-0.11,-0.75,1.51,1.44,0.61,-1.15,-0.08
6228,412534.1,0,2272,7.35b,BetBoom Team,Xtreme Gaming,Xxs,XinQ,Dy,Ame,Xm,gpk~,Save-,TORONTOTOKYO,Nightfall,MieRo`,Mars,Lion,Death Prophet,Morphling,Puck,Timbersaw,Shadow Demon,Mirana,Phantom Lancer,Beastmaster,56.94632,54.342937,58.473442,50,53.053474,54.88722,51.164425,53.792606,52.662457,52.482445,94,30,30,30,30,30,288,146,158,456,45.82,47.65,53.95,47.03,48.48,51.10,46.61,47.84,50.60,45.25,-0.65,-0.46,-1.25,3.07,-0.95,-0.54,0.24,-0.16,-0.28,0.59,-3.71,0.32,1.25,0.37,0.01,2.27,-0.78,0.79,-0.49,1.97,-0.92,-0.55,-1.03,-5.39,0.2
6229,412534.0,1,2646,7.35b,BetBoom Team,Xtreme Gaming,gpk~,Save-,TORONTOTOKYO,Nightfall,MieRo`,Xm,Dy,Ame,XinQ,Xxs,Dragon Knight,Techies,Crystal Maiden,Morphling,Beastmaster,Timbersaw,Phoenix,Faceless Void,Hoodwink,Mars,54.88722,51.164425,53.792606,52.662457,52.482445,53.053474,58.473442,50,54.342937,56.94632,9,130,42,215,456,30,30,30,30,94,51.90,49.01,50.47,47.03,45.25,51.10,48.62,48.98,50.95,45.82,1.33,-0.01,0.32,-0.38,-0.53,0.94,-0.13,0.39,0.12,1.09,0.07,1.33,0.26,-0.18,0.79,2.27,-1.24,-0.33,0.11,0.79,-0.3,0.14,0.57,-0.42,0.95
6230,412535.2,0,3538,7.35b,Team Falcons,BetBoom Team,Save-,MieRo`,TORONTOTOKYO,Nightfall,gpk~,Cr1t-,Sneyking,skiter,ATF,Malr1ne,Shadow Demon,Kunkka,Mirana,Morphling,Leshrac,Batrider,Crystal Maiden,Sven,Mars,Lina,51.164425,52.482445,53.792606,52.662457,54.88722,52.698505,59.301865,53.220963,50,51.049416,288,248,146,215,185,185,116,201,30,30,46.61,50.99,47.84,47.03,51.02,44.60,50.47,47.42,45.82,45.81,-0.38,0.98,0.35,0.46,-0.41,2.61,-0.55,0.27,-0.98,0.48,1.66,0.69,-0.1,1.25,-0.66,0.45,0.23,-0.04,0.79,2.11,0.28,-0.47,1.87,0.74,0.46
6231,412535.1,1,3588,7.35b,Team Falcons,BetBoom Team,skiter,Sneyking,Malr1ne,Cr1t-,ATF,gpk~,Save-,MieRo`,Nightfall,TORONTOTOKYO,Gyrocopter,Crystal Maiden,Pangolier,Rubick,Doom,Timbersaw,Techies,Kunkka,Sven,Elder Titan,53.220963,59.301865,51.049416,52.698505,50,54.88722,51.164425,52.482445,52.662457,53.792606,167,116,30,603,30,30,130,248,116,23,47.33,50.47,43.66,45.34,47.93,51.10,49.01,50.99,47.42,48.94,-0.16,0.47,-0.04,-0.07,0.98,0.07,0.41,0.55,-0.66,0.24,-1.49,0.51,-1.78,0.1,1.89,0.38,0.6,-0.58,-0.3,0.91,-1.45,0.21,-0.93,-0.63,-1.1
6232,412535.0,0,2776,7.35b,Team Falcons,BetBoom Team,Save-,TORONTOTOKYO,MieRo`,Nightfall,gpk~,Sneyking,skiter,Cr1t-,Malr1ne,ATF,Techies,Mirana,Beastmaster,Faceless Void,Pangolier,Shadow Demon,Sven,Batrider,Primal Beast,Doom,51.164425,53.792606,52.482445,52.662457,54.88722,59.301865,53.220963,52.698505,51.049416,50,130,146,456,183,84,80,201,185,30,30,49.01,47.84,45.25,48.98,43.66,46.61,47.42,44.60,47.92,47.93,0.68,-0.38,0.77,0.5,-0.21,1.01,-0.1,1.66,0.41,0.4,-0.17,2.6,-1.43,-0.42,1.44,-0.76,-0.33,0.06,-2.99,0.74,-1.96,0.1,-1.04,-0.55,1.49
6233,412536.1,1,2544,7.35b,INVADERS,Silk,Ryu,Shaka,Destroyer^^|,DCMC,Leostyle,Parker,StingeR,Sacred,Michael,Alone,Timbersaw,Vengeful Spirit,Hoodwink,Troll Warlord,Lina,Sven,Crystal Maiden,Mars,Techies,Dragon Knight,50,50,50,50,50,50,50,51.855206,50,50,30,30,30,30,30,30,30,374,30,30,51.10,52.30,50.95,52.94,45.81,47.42,50.47,45.82,49.01,51.90,0.71,-0.07,0.65,-0.94,-1.33,-0.29,0.17,0.42,-0.27,0.56,0.45,0.18,1.7,-0.12,0.38,-2.01,1.35,1.62,1.54,1.82,0.79,-0.36,0.17,0.06,0.81
6234,412536.0,1,1783,7.35b,INVADERS,Silk,Michael,StingeR,Parker,Alone,Sacred,Ryu,Shaka,Destroyer^^|,Leostyle,DCMC,Lion,Death Prophet,Ember Spirit,Keeper of the Light,Dawnbreaker,Mars,Grimstroke,Tiny,Shadow Fiend,Medusa,50,50,50,50,51.855206,50,50,50,50,50,30,30,30,30,57,30,30,30,30,30,47.65,53.95,48.11,46.77,49.45,45.82,50.35,46.70,47.62,52.26,1.1,-0.16,0.61,-0.6,0.69,0.12,-0.55,0.15,1.02,2.68,-1.0,-0.02,-0.41,1.73,0.22,-0.81,-0.87,0.8,-0.82,-1.61,-1.18,0.11,-0.34,0.05,1.27
6235,412537.1,0,1790,7.35b,INVADERS,Qhali,kxy-,Chaika,555,Tiburoncin,YiSuS,StingeR,Michael,MNZ,Sacred,Alone,Timbersaw,Rubick,Batrider,Sven,Kunkka,Crystal Maiden,Lion,Luna,Mars,Monkey King,50,50,50,50,50,50,50,50,51.855206,50,30,30,30,30,30,30,30,30,374,30,51.10,45.34,44.60,47.42,50.99,50.47,47.65,49.73,45.82,45.22,-0.07,0.54,0.43,0.65,-0.67,-1.68,-1.25,-1.87,0.5,0.35,0.58,-1.23,-1.51,1.05,-3.71,0.66,0.04,0.54,0.21,0.78,-0.55,0.24,-1.66,-0.98,1.7
6236,412537.0,0,496,7.35b,INVADERS,Qhali,Guré Léiman,kxy-,Tiburoncin,555,YiSuS,Michael,StingeR,Sacred,MNZ,Alone,Grimstroke,Primal Beast,Faceless Void,Nature's Prophet,Dark Seer,Lion,Crystal Maiden,Mars,Luna,Earthshaker,50,50,50,50,50,50,50,51.855206,50,50,30,30,30,30,30,30,30,374,30,30,50.35,47.92,48.98,48.06,51.48,47.65,50.47,45.82,49.73,49.70,0.16,-0.16,-0.04,1.15,-0.66,1.71,-0.06,-0.25,-2.42,0.62,1.22,-0.26,-1.9,0.75,0.21,0.23,1.08,0.78,-0.59,-0.22,0.79,-0.14,-0.73,-3.46,2.33
6237,412538.1,1,2776,7.35b,INVADERS,Lava Esports,StingeR,Michael,Alone,Kōtarō,Sacred,Arkano,Dark_Demon,Austin,evelinaovsepan1,Euphoria,Enchantress,Lion,Timbersaw,Sven,Weaver,Mars,Shadow Demon,Crystal Maiden,Razor,Windranger,50,50,50,50,51.855206,50,50,50,50,50,30,30,30,30,105,30,30,30,30,30,45.82,47.65,51.10,47.42,49.49,45.82,46.61,50.47,49.14,47.17,1.31,-0.85,1.47,-0.39,0.28,1.1,0.24,-0.27,1.67,-0.49,0.65,-2.66,-0.07,0.52,-0.04,0.21,-0.35,0.66,1.26,0.5,1.23,-1.23,0.61,-0.91,0.12
6238,412538.0,1,1747,7.35b,INVADERS,Lava Esports,Sacred,Michael,StingeR,Kōtarō,Alone,Austin,Dark_Demon,Arkano,Euphoria,evelinaovsepan1,Mars,Techies,Enchantress,Sven,Kunkka,Shadow Demon,Marci,Snapfire,Faceless Void,Timbersaw,51.855206,50,50,50,50,50,50,50,50,50,374,30,30,30,30,30,30,30,30,30,45.82,49.01,45.82,47.42,50.99,46.61,47.61,45.03,48.98,51.10,-0.46,-1.57,-0.5,1.9,-0.65,0.68,-2.28,0.2,0.39,0.94,-0.85,2.43,0.13,-2.41,-1.14,-0.35,-1.16,-1.09,0.33,-0.71,-1.22,-0.73,-0.56,2.16,1.92
